file_id,file_path,label,source,technique,split
edgetts_0042,vispoofdb_processed/fake/edgetts/edgetts_0042.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0043,vispoofdb_processed/fake/edgetts/edgetts_0043.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0044,vispoofdb_processed/fake/edgetts/edgetts_0044.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0045,vispoofdb_processed/fake/edgetts/edgetts_0045.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0046,vispoofdb_processed/fake/edgetts/edgetts_0046.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0047,vispoofdb_processed/fake/edgetts/edgetts_0047.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0048,vispoofdb_processed/fake/edgetts/edgetts_0048.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0049,vispoofdb_processed/fake/edgetts/edgetts_0049.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0050,vispoofdb_processed/fake/edgetts/edgetts_0050.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0051,vispoofdb_processed/fake/edgetts/edgetts_0051.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0052,vispoofdb_processed/fake/edgetts/edgetts_0052.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0053,vispoofdb_processed/fake/edgetts/edgetts_0053.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0054,vispoofdb_processed/fake/edgetts/edgetts_0054.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0055,vispoofdb_processed/fake/edgetts/edgetts_0055.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0056,vispoofdb_processed/fake/edgetts/edgetts_0056.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0057,vispoofdb_processed/fake/edgetts/edgetts_0057.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0058,vispoofdb_processed/fake/edgetts/edgetts_0058.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0059,vispoofdb_processed/fake/edgetts/edgetts_0059.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0060,vispoofdb_processed/fake/edgetts/edgetts_0060.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0061,vispoofdb_processed/fake/edgetts/edgetts_0061.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0062,vispoofdb_processed/fake/edgetts/edgetts_0062.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0063,vispoofdb_processed/fake/edgetts/edgetts_0063.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0064,vispoofdb_processed/fake/edgetts/edgetts_0064.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0065,vispoofdb_processed/fake/edgetts/edgetts_0065.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0066,vispoofdb_processed/fake/edgetts/edgetts_0066.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0067,vispoofdb_processed/fake/edgetts/edgetts_0067.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0068,vispoofdb_processed/fake/edgetts/edgetts_0068.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0069,vispoofdb_processed/fake/edgetts/edgetts_0069.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0070,vispoofdb_processed/fake/edgetts/edgetts_0070.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0071,vispoofdb_processed/fake/edgetts/edgetts_0071.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0072,vispoofdb_processed/fake/edgetts/edgetts_0072.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0073,vispoofdb_processed/fake/edgetts/edgetts_0073.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0074,vispoofdb_processed/fake/edgetts/edgetts_0074.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0075,vispoofdb_processed/fake/edgetts/edgetts_0075.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0076,vispoofdb_processed/fake/edgetts/edgetts_0076.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0077,vispoofdb_processed/fake/edgetts/edgetts_0077.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0078,vispoofdb_processed/fake/edgetts/edgetts_0078.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0079,vispoofdb_processed/fake/edgetts/edgetts_0079.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0080,vispoofdb_processed/fake/edgetts/edgetts_0080.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0081,vispoofdb_processed/fake/edgetts/edgetts_0081.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0082,vispoofdb_processed/fake/edgetts/edgetts_0082.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0083,vispoofdb_processed/fake/edgetts/edgetts_0083.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0084,vispoofdb_processed/fake/edgetts/edgetts_0084.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0085,vispoofdb_processed/fake/edgetts/edgetts_0085.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0086,vispoofdb_processed/fake/edgetts/edgetts_0086.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0087,vispoofdb_processed/fake/edgetts/edgetts_0087.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0088,vispoofdb_processed/fake/edgetts/edgetts_0088.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0089,vispoofdb_processed/fake/edgetts/edgetts_0089.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0090,vispoofdb_processed/fake/edgetts/edgetts_0090.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0091,vispoofdb_processed/fake/edgetts/edgetts_0091.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0092,vispoofdb_processed/fake/edgetts/edgetts_0092.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0093,vispoofdb_processed/fake/edgetts/edgetts_0093.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0094,vispoofdb_processed/fake/edgetts/edgetts_0094.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0095,vispoofdb_processed/fake/edgetts/edgetts_0095.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0096,vispoofdb_processed/fake/edgetts/edgetts_0096.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0097,vispoofdb_processed/fake/edgetts/edgetts_0097.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0098,vispoofdb_processed/fake/edgetts/edgetts_0098.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0099,vispoofdb_processed/fake/edgetts/edgetts_0099.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0100,vispoofdb_processed/fake/edgetts/edgetts_0100.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0101,vispoofdb_processed/fake/edgetts/edgetts_0101.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0102,vispoofdb_processed/fake/edgetts/edgetts_0102.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0103,vispoofdb_processed/fake/edgetts/edgetts_0103.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0104,vispoofdb_processed/fake/edgetts/edgetts_0104.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0105,vispoofdb_processed/fake/edgetts/edgetts_0105.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0106,vispoofdb_processed/fake/edgetts/edgetts_0106.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0107,vispoofdb_processed/fake/edgetts/edgetts_0107.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0108,vispoofdb_processed/fake/edgetts/edgetts_0108.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0109,vispoofdb_processed/fake/edgetts/edgetts_0109.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0110,vispoofdb_processed/fake/edgetts/edgetts_0110.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0111,vispoofdb_processed/fake/edgetts/edgetts_0111.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0112,vispoofdb_processed/fake/edgetts/edgetts_0112.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0113,vispoofdb_processed/fake/edgetts/edgetts_0113.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0114,vispoofdb_processed/fake/edgetts/edgetts_0114.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0115,vispoofdb_processed/fake/edgetts/edgetts_0115.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0116,vispoofdb_processed/fake/edgetts/edgetts_0116.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0117,vispoofdb_processed/fake/edgetts/edgetts_0117.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0118,vispoofdb_processed/fake/edgetts/edgetts_0118.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0119,vispoofdb_processed/fake/edgetts/edgetts_0119.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0120,vispoofdb_processed/fake/edgetts/edgetts_0120.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0121,vispoofdb_processed/fake/edgetts/edgetts_0121.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0122,vispoofdb_processed/fake/edgetts/edgetts_0122.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0123,vispoofdb_processed/fake/edgetts/edgetts_0123.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0124,vispoofdb_processed/fake/edgetts/edgetts_0124.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0125,vispoofdb_processed/fake/edgetts/edgetts_0125.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0126,vispoofdb_processed/fake/edgetts/edgetts_0126.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0127,vispoofdb_processed/fake/edgetts/edgetts_0127.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0128,vispoofdb_processed/fake/edgetts/edgetts_0128.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0129,vispoofdb_processed/fake/edgetts/edgetts_0129.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0130,vispoofdb_processed/fake/edgetts/edgetts_0130.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0131,vispoofdb_processed/fake/edgetts/edgetts_0131.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0132,vispoofdb_processed/fake/edgetts/edgetts_0132.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0133,vispoofdb_processed/fake/edgetts/edgetts_0133.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0134,vispoofdb_processed/fake/edgetts/edgetts_0134.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0135,vispoofdb_processed/fake/edgetts/edgetts_0135.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0136,vispoofdb_processed/fake/edgetts/edgetts_0136.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0137,vispoofdb_processed/fake/edgetts/edgetts_0137.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0138,vispoofdb_processed/fake/edgetts/edgetts_0138.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0139,vispoofdb_processed/fake/edgetts/edgetts_0139.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0140,vispoofdb_processed/fake/edgetts/edgetts_0140.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0141,vispoofdb_processed/fake/edgetts/edgetts_0141.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0142,vispoofdb_processed/fake/edgetts/edgetts_0142.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0143,vispoofdb_processed/fake/edgetts/edgetts_0143.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0144,vispoofdb_processed/fake/edgetts/edgetts_0144.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0145,vispoofdb_processed/fake/edgetts/edgetts_0145.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0146,vispoofdb_processed/fake/edgetts/edgetts_0146.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0147,vispoofdb_processed/fake/edgetts/edgetts_0147.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0148,vispoofdb_processed/fake/edgetts/edgetts_0148.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0149,vispoofdb_processed/fake/edgetts/edgetts_0149.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0150,vispoofdb_processed/fake/edgetts/edgetts_0150.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0151,vispoofdb_processed/fake/edgetts/edgetts_0151.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0152,vispoofdb_processed/fake/edgetts/edgetts_0152.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0153,vispoofdb_processed/fake/edgetts/edgetts_0153.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0154,vispoofdb_processed/fake/edgetts/edgetts_0154.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0155,vispoofdb_processed/fake/edgetts/edgetts_0155.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0156,vispoofdb_processed/fake/edgetts/edgetts_0156.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0157,vispoofdb_processed/fake/edgetts/edgetts_0157.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0158,vispoofdb_processed/fake/edgetts/edgetts_0158.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0159,vispoofdb_processed/fake/edgetts/edgetts_0159.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0160,vispoofdb_processed/fake/edgetts/edgetts_0160.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0161,vispoofdb_processed/fake/edgetts/edgetts_0161.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0162,vispoofdb_processed/fake/edgetts/edgetts_0162.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0163,vispoofdb_processed/fake/edgetts/edgetts_0163.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0164,vispoofdb_processed/fake/edgetts/edgetts_0164.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0165,vispoofdb_processed/fake/edgetts/edgetts_0165.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0166,vispoofdb_processed/fake/edgetts/edgetts_0166.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0167,vispoofdb_processed/fake/edgetts/edgetts_0167.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0168,vispoofdb_processed/fake/edgetts/edgetts_0168.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0169,vispoofdb_processed/fake/edgetts/edgetts_0169.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0170,vispoofdb_processed/fake/edgetts/edgetts_0170.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0171,vispoofdb_processed/fake/edgetts/edgetts_0171.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0172,vispoofdb_processed/fake/edgetts/edgetts_0172.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0173,vispoofdb_processed/fake/edgetts/edgetts_0173.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0174,vispoofdb_processed/fake/edgetts/edgetts_0174.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0175,vispoofdb_processed/fake/edgetts/edgetts_0175.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0176,vispoofdb_processed/fake/edgetts/edgetts_0176.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0177,vispoofdb_processed/fake/edgetts/edgetts_0177.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0178,vispoofdb_processed/fake/edgetts/edgetts_0178.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0179,vispoofdb_processed/fake/edgetts/edgetts_0179.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0180,vispoofdb_processed/fake/edgetts/edgetts_0180.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0181,vispoofdb_processed/fake/edgetts/edgetts_0181.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0182,vispoofdb_processed/fake/edgetts/edgetts_0182.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0183,vispoofdb_processed/fake/edgetts/edgetts_0183.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0184,vispoofdb_processed/fake/edgetts/edgetts_0184.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0185,vispoofdb_processed/fake/edgetts/edgetts_0185.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0186,vispoofdb_processed/fake/edgetts/edgetts_0186.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0187,vispoofdb_processed/fake/edgetts/edgetts_0187.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0188,vispoofdb_processed/fake/edgetts/edgetts_0188.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0189,vispoofdb_processed/fake/edgetts/edgetts_0189.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0190,vispoofdb_processed/fake/edgetts/edgetts_0190.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0191,vispoofdb_processed/fake/edgetts/edgetts_0191.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0192,vispoofdb_processed/fake/edgetts/edgetts_0192.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0193,vispoofdb_processed/fake/edgetts/edgetts_0193.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0194,vispoofdb_processed/fake/edgetts/edgetts_0194.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0195,vispoofdb_processed/fake/edgetts/edgetts_0195.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0196,vispoofdb_processed/fake/edgetts/edgetts_0196.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0197,vispoofdb_processed/fake/edgetts/edgetts_0197.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0198,vispoofdb_processed/fake/edgetts/edgetts_0198.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0199,vispoofdb_processed/fake/edgetts/edgetts_0199.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0200,vispoofdb_processed/fake/edgetts/edgetts_0200.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0201,vispoofdb_processed/fake/edgetts/edgetts_0201.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0202,vispoofdb_processed/fake/edgetts/edgetts_0202.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0203,vispoofdb_processed/fake/edgetts/edgetts_0203.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0204,vispoofdb_processed/fake/edgetts/edgetts_0204.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0205,vispoofdb_processed/fake/edgetts/edgetts_0205.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0206,vispoofdb_processed/fake/edgetts/edgetts_0206.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0207,vispoofdb_processed/fake/edgetts/edgetts_0207.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0208,vispoofdb_processed/fake/edgetts/edgetts_0208.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0209,vispoofdb_processed/fake/edgetts/edgetts_0209.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0210,vispoofdb_processed/fake/edgetts/edgetts_0210.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0211,vispoofdb_processed/fake/edgetts/edgetts_0211.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0212,vispoofdb_processed/fake/edgetts/edgetts_0212.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0213,vispoofdb_processed/fake/edgetts/edgetts_0213.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0214,vispoofdb_processed/fake/edgetts/edgetts_0214.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0215,vispoofdb_processed/fake/edgetts/edgetts_0215.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0216,vispoofdb_processed/fake/edgetts/edgetts_0216.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0217,vispoofdb_processed/fake/edgetts/edgetts_0217.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0218,vispoofdb_processed/fake/edgetts/edgetts_0218.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0219,vispoofdb_processed/fake/edgetts/edgetts_0219.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0220,vispoofdb_processed/fake/edgetts/edgetts_0220.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0221,vispoofdb_processed/fake/edgetts/edgetts_0221.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0222,vispoofdb_processed/fake/edgetts/edgetts_0222.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0223,vispoofdb_processed/fake/edgetts/edgetts_0223.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0224,vispoofdb_processed/fake/edgetts/edgetts_0224.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0225,vispoofdb_processed/fake/edgetts/edgetts_0225.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0226,vispoofdb_processed/fake/edgetts/edgetts_0226.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0227,vispoofdb_processed/fake/edgetts/edgetts_0227.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0228,vispoofdb_processed/fake/edgetts/edgetts_0228.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0229,vispoofdb_processed/fake/edgetts/edgetts_0229.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0230,vispoofdb_processed/fake/edgetts/edgetts_0230.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0231,vispoofdb_processed/fake/edgetts/edgetts_0231.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0232,vispoofdb_processed/fake/edgetts/edgetts_0232.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0233,vispoofdb_processed/fake/edgetts/edgetts_0233.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0234,vispoofdb_processed/fake/edgetts/edgetts_0234.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0235,vispoofdb_processed/fake/edgetts/edgetts_0235.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0236,vispoofdb_processed/fake/edgetts/edgetts_0236.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0237,vispoofdb_processed/fake/edgetts/edgetts_0237.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0238,vispoofdb_processed/fake/edgetts/edgetts_0238.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0239,vispoofdb_processed/fake/edgetts/edgetts_0239.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0240,vispoofdb_processed/fake/edgetts/edgetts_0240.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0241,vispoofdb_processed/fake/edgetts/edgetts_0241.wav,fake,edgetts,neural_tts_commercial,test_seen
